  3966.75459  18.049   0.010
  3967.74607  18.047   0.010
  3967.75166  18.011   0.011
  3968.74330  18.043   0.011
  3968.74889  18.041   0.010
  3969.73575  18.027   0.011
  3969.74135  18.004   0.011
  3970.73547  18.079   0.009
  3970.74104  18.061   0.009
  3974.71867  18.029   0.011
  3974.72425  18.052   0.012
  3975.71798  18.065   0.011
  3975.72360  18.061   0.011
  3980.65334  18.095   0.011
  3980.65893  18.071   0.011
  3982.71688  18.057   0.014
  3982.72248  18.072   0.016
  3990.69331  17.976   0.009
  3990.69890  18.077   0.010
  3999.67742  18.075   0.010
  3999.68302  18.052   0.010
  4002.65701  18.083   0.009
  4002.66260  18.090   0.010
  4006.63149  18.060   0.009
  4006.63706  18.102   0.009
  4008.63654  18.122   0.011
  4008.64214  18.068   0.010
  4011.62726  18.066   0.013
  4011.63284  18.092   0.014
  4017.61561  18.088   0.010
  4017.62119  18.076   0.010
  4019.61414  18.089   0.011
  4019.61973  18.075   0.011
  4021.60666  18.064   0.011
  4021.61224  18.009   0.010
  4023.59554  18.084   0.010
  4023.60114  18.033   0.010
  4025.59212  18.055   0.010
  4025.59771  18.023   0.010
  4027.57938  18.056   0.010
  4027.58496  18.049   0.010
  4030.56991  18.047   0.011
  4030.57549  18.104   0.012
  4036.55146  18.049   0.015
  4036.55702  18.048   0.014
  4039.54248  18.076   0.018
  4042.55038  18.122   0.016
  4042.55597  18.056   0.018
  4046.51734  17.992   0.011
  4046.52291  18.003   0.012
  4049.51672  18.001   0.010
  4049.52233  18.086   0.010
  4051.51371  18.065   0.014
  4051.51932  18.063   0.012
  4053.51734  18.076   0.011
  4053.52291  18.032   0.011
  4058.54475  18.028   0.010
  4058.55035  17.991   0.010
  4063.51778  18.068   0.016
  4063.52336  18.050   0.013
  4065.53834  17.977   0.011
  4065.54395  18.053   0.012
  4070.55325  17.958   0.013
  4070.55883  17.973   0.014
  4076.52820  17.989   0.012
  4076.54587  17.959   0.012
  4080.53458  18.011   0.012
  4085.53824  18.058   0.017
  4215.91880  18.010   0.016  7.42  668.0
  4215.92439  17.967   0.023  8.03 2224.0
  4227.92817  17.962   0.020  7.69 1380.0
  4227.93375  17.886   0.023  7.33 3917.0
  4243.89845  17.899   0.014  7.48  140.0
  4243.90403  17.916   0.014  7.45  135.0
  4250.88774  17.903   0.020  8.65  695.0
  4250.89332  17.928   0.018  8.01  644.0
  4253.85749  18.046   0.023  7.14 1115.0
  4253.86306  17.926   0.022  8.81 1085.0
  4255.89035  17.889   0.015  7.17  800.0
  4255.89594  17.894   0.016  7.34  787.0
  4279.92851  17.886   0.013  7.31   37.0
  4279.94285  17.850   0.014  7.85   81.0
  4293.91665  17.769   0.006  6.84   26.0
  4293.92500  17.866   0.006  5.94   28.0
  4308.82001  17.793   0.011  6.63  180.0
  4308.83142  17.773   0.011  7.05  175.0
  4328.76674  17.891   0.014  7.43   78.0
  4328.77232  17.974   0.017  8.56   80.0
  4330.81181  17.915   0.012  6.83   83.0
  4330.81740  17.910   0.013  7.05   82.0
  4342.81223  17.937   0.025  6.80 4409.0
  4342.81782  17.800   0.025  7.56 4463.0
  4346.74726  17.918   0.017  8.45  227.0
  4346.75284  17.940   0.016  7.89  234.0
  4348.71339  17.933   0.013  6.95   87.0
  4348.71898  17.932   0.013  6.80   85.0
  4354.68988  17.979   0.014  7.13   86.0
  4354.69545  17.967   0.014  7.26   88.0
  4359.66920  17.953   0.016  8.19   90.0
  4359.67477  17.995   0.018  8.71   90.0
  4363.65168  17.993   0.015  7.44  228.0
  4363.65729  17.951   0.013  7.07  225.0
  4370.66356  18.019   0.021  6.13 3398.0
  4370.66914  18.045   0.021  6.08 3455.0
  4373.63551  18.022   0.013  5.86  379.0
  4373.64111  18.046   0.013  5.66  400.0
  4377.64337  17.967   0.013  6.87   87.0
  4377.64895  17.999   0.014  7.34   87.0
  4380.64361  18.028   0.012  5.95   90.0
  4380.64918  18.019   0.012  5.76   95.0
  4383.63220  18.037   0.013  6.54   95.0
  4383.63777  18.022   0.012  5.57   96.0
  4386.63321  18.053   0.015  7.31   86.0
  4386.63880  17.977   0.016  7.91   86.0
