  4328.77232  17.835   0.015  8.56   80.0
  4330.81181  17.814   0.011  6.83   83.0
  4330.81740  17.823   0.012  7.05   82.0
  4342.81223  17.799   0.023  6.80 4409.0
  4342.81782  17.817   0.027  7.56 4463.0
  4346.74726  17.832   0.016  8.45  227.0
  4346.75284  17.836   0.014  7.89  234.0
  4348.71339  17.833   0.012  6.95   87.0
  4348.71898  17.827   0.011  6.80   85.0
  4354.68988  17.664   0.010  7.13   86.0
  4354.69545  17.864   0.012  7.26   88.0
  4359.66920  17.838   0.015  8.19   90.0
  4359.67477  17.803   0.016  8.71   90.0
  4363.65168  17.806   0.012  7.44  228.0
  4363.65729  17.812   0.012  7.07  225.0
  4370.66356  17.832   0.018  6.13 3398.0
  4370.66914  17.856   0.018  6.08 3455.0
  4373.63551  17.854   0.011  5.86  379.0
  4373.64111  17.848   0.011  5.66  400.0
  4377.64337  17.860   0.012  6.87   87.0
  4377.64895  17.879   0.012  7.34   87.0
  4380.64361  17.861   0.010  5.95   90.0
  4380.64918  17.849   0.010  5.76   95.0
  4383.63220  17.831   0.010  6.54   95.0
  4383.63777  17.857   0.010  5.57   96.0
  4386.63321  17.853   0.012  7.31   86.0
  4386.63880  17.802   0.013  7.91   86.0
  4390.56769  17.872   0.012  7.08  119.0
  4390.57329  17.865   0.012  7.17  119.0
  4391.52069  17.849   0.012  7.05  226.0
  4391.52629  17.841   0.012  7.01  232.0
  4392.58286  17.826   0.011  5.80  228.0
  4392.58843  17.845   0.011  6.31  231.0
  4393.60639  17.868   0.012  6.09  398.0
  4393.61198  17.830   0.011  5.57  377.0
  4398.59244  17.884   0.016  6.19 1912.0
  4398.59802  17.869   0.017  6.38 1948.0
  4402.60757  17.846   0.011  5.92  186.0
  4402.61314  17.863   0.012  6.46  248.0
  4407.57142  17.838   0.011  6.80   88.0
  4407.57701  17.838   0.011  7.24   88.0
  4411.56509  17.840   0.013  7.74   87.0
  4411.57067  17.824   0.012  7.09   89.0
  4415.58629  17.862   0.010  6.02   93.0
  4415.59188  17.870   0.010  5.90   92.0
  4422.55457  17.849   0.016  6.73  893.0
  4422.56015  17.849   0.016  7.41  818.0
  4425.54856  17.893   0.015  6.40 1077.0
  4425.55414  17.819   0.015  7.16 1106.0
  4430.52649  17.860   0.011  6.46  143.0
  4430.53206  17.848   0.011  6.34  113.0
  4434.52956  17.847   0.011  6.51  142.0
  4434.53516  17.862   0.011  6.06  113.0
  4438.53328  17.870   0.012  7.16  135.0
  4438.53884  17.865   0.013  7.39  115.0
  4602.90926  17.887   0.009  6.88  125.0
  4602.91484  17.915   0.009  7.22  128.0
  4616.91606  17.930   0.011  6.51  190.0
  4616.92165  17.850   0.011  7.13  192.0
  4624.93994  17.913   0.012  6.61  348.0
  4624.94554  17.927   0.016  6.98 1268.0
  4633.94558  17.912   0.013  6.19  928.0
  4633.95117  17.960   0.022  6.42 4026.0
  4645.92175  17.957   0.012  6.99  169.0
  4645.92735  17.956   0.012  6.97  173.0
  4655.87308  17.957   0.011  6.87   88.0
  4655.87865  17.945   0.012  7.12   88.0
  4662.82141  18.008   0.014  6.89  455.0
  4662.82700  17.990   0.013  6.59  447.0
  4672.80803  18.013   0.013  6.57  253.0
  4672.81360  18.009   0.012  6.65  253.0
  4675.81554  17.990   0.011  6.37   82.0
  4675.82113  17.984   0.010  6.05   85.0
  4681.80797  17.998   0.010  6.07   64.0
  4681.81356  18.027   0.011  6.41   64.0
  4684.79065  18.026   0.010  5.59   70.0
  4684.79623  18.024   0.011  6.05   70.0
  4687.80101  18.060   0.010  6.83   86.0
  4688.77543  17.985   0.011  6.13   90.0
  4688.78102  18.045   0.011  6.44   73.0
  4700.70315  18.060   0.015  7.45  294.0
  4700.70872  17.991   0.013  6.86  298.0
  4707.69650  18.042   0.010  6.13   67.0
  4707.70209  18.030   0.010  5.47   66.0
  4717.66479  18.018   0.012  6.51  198.0
  4717.67038  17.968   0.011  6.09  196.0
  4728.67120  17.991   0.016  7.45  424.0
  4728.67678  17.939   0.015  7.35  433.0
  4736.62485  17.975   0.013  7.24   66.0
  4736.63045  17.934   0.014  8.17   65.0
  4747.70477  17.957   0.013  6.93  330.0
  4747.71033  17.967   0.013  7.27  323.0
  4756.67231  18.004   0.016  7.22  865.0
  4756.67789  18.017   0.016  7.06  896.0
  4759.60329  17.999   0.011  5.95   80.0
  4759.60889  17.960   0.012  6.71   79.0
  4767.56751  18.024   0.013  7.13   83.0
  4767.57309  17.990   0.012  7.46   83.0
  4772.54497  17.984   0.010  5.73   95.0
  4772.55054  17.993   0.010  6.40   96.0
  4773.53902  17.939   0.011  6.80  109.0
  4773.54460  17.958   0.012  7.35  109.0
  4788.53987  17.958   0.015  8.19   92.0
  4788.54545  17.970   0.013  7.07   92.0
  4796.52872  17.989   0.011  6.42  128.0
  4796.53432  18.015   0.012  6.68  109.0
  4800.55749  18.038   0.014  7.82   97.0
  4800.56307  17.989   0.014  7.75   97.0
  4802.52193  17.934   0.016  7.72  487.0
  4802.52751  17.978   0.014  7.32  210.0
  4809.52704  18.053   0.023  8.16 1133.0
  4809.53262  17.878   0.018  7.94  937.0
  4945.91781  17.922   0.010  1.91  553.0
  4954.89970  17.994   0.011  9.99    0.0
  4954.90519  17.965   0.011  1.63  165.0
