57253.17079 -11.82530 0.00459 -10.61513 0.00761 -10.34838 0.00902
57255.14005 -11.81515 0.01179 -10.58177 0.02140 -10.35512 0.03242
57257.13739 -11.81797 0.00556 -10.55978 0.01046 -10.32134 0.02059
57260.16711 -11.82925 0.01179 -10.65016 0.02140 -10.31244 0.03242
57265.21116 -11.79480 0.01179 -10.58716 0.02223 -10.28266 0.03242
57266.26271 -11.78124 0.06409 -10.60339 0.06509 -10.29807 0.06599
57269.11806 -11.81457 0.00869 -10.60711 0.01993 -10.28103 0.04062
57273.26134 -11.81579 0.01179 -10.63507 0.02140 -10.29683 0.03242
57278.08441 -11.78768 0.00522 -10.58469 0.00830 -10.31729 0.00984
57286.12278 -11.78973 0.01179 -10.59024 0.02140 -10.29915 0.03242
57295.16163 -11.79135 0.00791 -10.53569 0.01512 -10.23736 0.01927
57302.14325 -11.77687 0.01179 -10.56542 0.02140 -10.30490 0.03242
57319.05890 -11.74920 0.01912 -10.49727 0.03636 -10.33151 0.04162
57334.04507 -11.74768 0.00494 -10.58321 0.01889 -10.25642 0.01073
57340.02728 -11.75671 0.00531 -10.61559 0.01102 -10.29369 0.01020
57344.02859 -11.74684 0.01179 -10.59975 0.02140 -10.22675 0.03242
57354.02374 -11.74169 0.00788 -10.55190 0.02443 -10.21518 0.02025
